service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3278,1,1,1,1,1,0,0,20190107,20190405
3301,0,0,0,0,0,1,1,20190112,20190406
3401,1,1,1,1,1,1,0,20190108,20190318
3400,0,0,0,0,0,0,1,20190106,20190406
3305,1,1,1,1,1,1,1,20190106,20190406
3289,1,1,1,1,1,1,1,20190106,20190406
3582,1,1,1,1,1,0,0,20190121,20190224
3566,0,0,0,0,0,1,1,20190106,20190203
3552,1,1,1,1,1,0,0,20190109,20190329
3634,1,1,1,1,1,1,1,20190106,20190331
3551,1,1,1,1,1,0,0,20190401,20190405
3636,1,1,1,1,1,0,0,20190325,20190406
3562,1,1,1,1,1,1,1,20190106,20190217
3559,1,1,1,1,1,1,0,20190401,20190406
3547,1,1,1,1,1,1,0,20190401,20190406
3557,1,1,1,1,1,1,1,20190106,20190331
3558,1,1,1,1,1,1,1,20190106,20190331
3565,1,1,1,1,1,0,0,20190401,20190405
3567,1,1,1,1,1,0,0,20190107,20190201
3569,1,1,1,1,1,1,1,20190106,20190203
3555,1,1,1,1,1,1,0,20190107,20190202
3554,1,1,1,1,1,1,0,20190401,20190406
3553,1,1,1,1,1,0,0,20190107,20190329
3560,0,0,0,0,0,0,1,20190106,20190331
3646,1,1,1,1,1,1,0,20190108,20190330
3549,1,1,1,1,1,1,1,20190106,20190331
3647,1,1,1,1,1,1,0,20190401,20190406
3313,1,1,1,1,1,0,0,20190108,20190405
2673,1,1,1,1,1,1,0,20190401,20190406
3575,1,1,1,1,1,1,1,20190204,20190331
3576,1,1,1,1,1,1,0,20190401,20190406
3580,0,0,0,0,0,1,1,20190106,20190331
3581,1,1,1,1,1,0,0,20190108,20190329
3570,1,1,1,1,1,0,0,20190108,20190329
3353,1,1,1,1,1,1,1,20190106,20190406
3375,0,0,0,0,0,1,1,20190106,20190406
3377,1,1,1,1,1,1,1,20190106,20190406
3368,1,1,1,1,1,0,1,20190106,20190405
3379,1,1,1,1,0,1,0,20190107,20190406
3372,1,1,1,1,1,0,0,20190106,20190203
3399,1,1,1,1,1,0,0,20190401,20190405
3356,1,1,1,1,1,1,1,20190106,20190406
3352,1,1,1,1,1,0,0,20190107,20190406
3369,0,0,0,0,1,0,1,20190329,20190331
3370,1,1,1,1,1,1,1,20190106,20190406
3417,1,1,1,1,1,1,1,20190106,20190328
3351,1,1,1,1,1,1,1,20190106,20190406
3349,1,1,1,1,1,0,0,20190107,20190405
3374,1,1,1,1,1,0,1,20190106,20190203
3392,0,0,0,0,0,0,1,20190106,20190203
3420,1,1,1,1,1,1,0,20190401,20190406
2543,1,1,1,1,1,0,0,20190107,20190405
2487,1,1,1,1,1,0,0,20190107,20190405
3001,1,1,1,1,1,0,0,20190212,20190404
2960,1,1,1,1,1,0,0,20190211,20190405
2968,1,1,1,1,1,0,0,20190211,20190405
2536,1,1,1,1,1,1,0,20190107,20190406
2529,1,1,1,1,1,1,1,20190106,20190406
2623,0,0,0,0,0,0,1,20190113,20190331
2930,0,0,0,0,0,0,1,20190106,20190331
2476,0,0,0,0,0,0,1,20190106,20190331
2509,1,1,1,1,1,1,0,20190107,20190406
2567,0,0,0,0,0,1,0,20190112,20190330
2577,1,1,1,1,1,1,0,20190401,20190406
2583,1,1,1,1,1,0,0,20190107,20190329
2576,1,1,1,1,1,1,1,20190106,20190331
2512,1,1,1,1,1,0,0,20190107,20190322
2580,0,0,0,0,0,1,1,20190106,20190331
2591,1,1,1,1,1,0,1,20190106,20190331
2584,1,1,1,1,1,0,0,20190107,20190322
2589,0,0,0,0,0,1,1,20190106,20190331
2581,1,1,1,1,1,0,1,20190106,20190331
2575,1,1,1,1,1,0,0,20190401,20190405
2572,1,1,1,1,1,1,0,20190107,20190330
2569,1,1,1,1,1,0,0,20190107,20190329
2571,1,1,1,1,1,0,0,20190107,20190322
2582,1,1,1,1,1,0,0,20190107,20190322
2585,1,1,1,1,1,1,0,20190107,20190330
2573,1,1,1,1,1,0,1,20190106,20190331
2586,1,1,1,1,1,1,0,20190401,20190406
2701,1,1,1,1,1,0,1,20190106,20190331
2592,1,1,1,1,1,0,1,20190106,20190331
2605,1,1,1,1,1,1,1,20190106,20190406
2929,1,1,1,1,1,1,0,20190107,20190406
2466,1,1,1,1,1,1,0,20190107,20190406
2874,1,1,1,1,1,1,0,20190107,20190406
2866,1,1,1,1,1,1,0,20190107,20190406
2463,0,0,0,0,0,1,0,20190112,20190406
2496,1,1,1,1,1,1,1,20190106,20190406
2503,1,1,1,1,1,1,0,20190107,20190406
2520,1,1,1,1,1,1,1,20190106,20190406
2996,1,1,1,1,1,1,1,20190106,20190203
2993,1,1,1,1,1,1,0,20190204,20190406
2991,1,1,1,1,1,1,0,20190107,20190202
2516,1,1,1,1,1,1,0,20190107,20190406
2469,1,1,1,1,1,1,1,20190106,20190406
2753,1,1,1,1,1,1,0,20190107,20190406
2813,1,1,1,1,1,1,0,20190107,20190406
2792,1,1,1,1,1,1,1,20190106,20190406
2801,1,1,1,1,1,1,1,20190107,20190406
2900,1,1,1,1,1,1,0,20190107,20190406
2472,1,1,1,1,1,1,0,20190107,20190330
2499,1,1,1,1,1,1,1,20190106,20190406
2951,1,1,1,1,1,1,0,20190204,20190406
2791,1,1,1,1,1,0,0,20190107,20190405
2859,1,1,1,1,1,1,0,20190107,20190406
2794,1,1,1,1,1,1,0,20190107,20190406
2872,1,1,1,1,1,1,0,20190107,20190406
2858,1,1,1,1,1,1,1,20190106,20190406
2893,1,1,1,1,1,1,0,20190107,20190406
2477,1,1,1,1,1,0,0,20190107,20190301
2899,1,1,1,1,1,1,1,20190106,20190406
2548,1,1,1,1,1,0,0,20190107,20190405
2606,1,1,1,1,1,1,1,20190107,20190406
2616,1,1,1,1,1,1,1,20190106,20190406
2620,1,1,1,1,1,1,0,20190107,20190406
2495,1,1,1,1,1,1,0,20190107,20190406
2502,1,1,1,1,1,1,0,20190107,20190406
2533,1,1,1,1,1,0,0,20190107,20190329
2615,1,1,1,1,1,1,0,20190107,20190406
2775,1,1,1,1,1,1,1,20190106,20190406
2609,1,1,1,1,1,1,1,20190107,20190406
2519,1,1,1,1,1,0,1,20190106,20190405
2535,1,1,1,1,1,1,0,20190107,20190406
2540,1,1,1,1,1,0,1,20190106,20190406
2611,0,0,0,0,1,0,0,20190111,20190405
2524,0,0,0,0,0,1,0,20190112,20190406
2532,1,1,1,1,1,1,1,20190106,20190406
2523,1,1,1,1,1,0,1,20190106,20190405
2610,1,1,1,1,0,1,1,20190106,20190406
3330,1,1,1,1,1,1,1,20190106,20190406
3329,1,1,1,1,1,1,1,20190106,20190406
3521,0,0,0,0,0,1,0,20190112,20190406
2485,1,1,1,1,1,0,0,20190107,20190405
2498,1,1,1,1,1,0,0,20190107,20190405
2461,1,1,1,1,1,1,0,20190107,20190406
2931,1,1,1,1,1,1,0,20190107,20190406
2617,0,0,0,0,0,0,1,20190113,20190331
2550,0,0,0,0,0,1,1,20190106,20190406
2943,0,0,0,0,0,1,1,20190112,20190406
2627,0,0,0,0,0,0,1,20190106,20190331
2641,0,1,1,1,0,0,0,20190219,20190228
2491,1,1,1,1,1,0,0,20190107,20190405
2635,0,0,0,0,0,0,1,20190106,20190224
2587,0,0,0,0,0,0,1,20190106,20190331
2628,1,1,1,1,1,0,0,20190107,20190222
2656,1,1,1,1,1,1,1,20190106,20190406
2588,1,1,1,1,1,1,0,20190107,20190406
2681,0,0,0,0,1,1,1,20190301,20190406
2683,1,1,1,1,0,0,0,20190304,20190321
2838,0,0,0,0,0,0,1,20190106,20190331
2783,1,1,1,1,1,0,0,20190107,20190405
2851,0,0,0,0,0,0,1,20190106,20190331
2534,1,1,1,1,1,1,1,20190106,20190406
2836,0,0,0,0,0,0,1,20190217,20190224
2979,0,1,1,1,1,0,0,20190205,20190322
2977,0,1,1,1,1,0,0,20190108,20190201
2980,1,0,0,0,0,0,0,20190204,20190318
2978,1,0,0,0,0,0,0,20190107,20190128
2642,1,1,1,1,1,1,0,20190107,20190406
2852,1,1,1,1,1,1,0,20190107,20190406
2940,1,1,1,1,1,1,0,20190107,20190323
2896,1,1,1,1,1,1,0,20190107,20190323
2797,1,1,1,1,1,1,1,20190106,20190324
2820,1,1,1,1,1,1,1,20190106,20190324
2815,1,1,1,1,1,0,0,20190325,20190405
2897,1,1,1,1,1,0,0,20190107,20190322
2936,0,0,0,0,0,0,1,20190106,20190324
3528,1,1,1,1,1,1,0,20190107,20190406
3546,1,1,1,1,1,1,1,20190106,20190406
3524,1,1,1,1,1,0,0,20190107,20190405
3493,1,1,1,1,1,1,0,20190107,20190406
3525,0,0,0,0,0,1,1,20190106,20190406
3522,0,0,0,0,0,0,1,20190106,20190331
3536,1,1,1,1,1,1,1,20190106,20190406
3568,1,1,1,1,1,1,1,20190106,20190406
3526,1,1,1,1,1,0,0,20190107,20190329
3527,1,1,1,1,1,0,0,20190401,20190405
1469,1,1,1,1,1,0,0,20190107,20190405
2768,1,1,1,1,1,0,0,20190204,20190405
2862,1,1,1,1,1,1,1,20190106,20190406
2595,1,1,1,1,1,1,0,20190107,20190406
2863,1,1,1,1,1,1,0,20190107,20190406
2843,1,1,1,1,1,1,1,20190204,20190406
2845,1,1,1,1,1,1,0,20190204,20190406
2492,1,1,1,1,1,1,1,20190106,20190406
2478,1,1,1,1,1,0,1,20190106,20190405
2597,1,1,1,1,1,1,0,20190107,20190223
2596,1,1,1,1,1,1,0,20190225,20190406
2494,1,1,1,1,1,1,0,20190107,20190406
2505,1,1,1,1,1,1,1,20190106,20190406
2518,1,1,1,1,1,1,1,20190106,20190406
2821,1,1,1,1,1,1,1,20190204,20190406
2800,1,1,1,1,1,1,0,20190204,20190406
2832,1,1,1,1,1,0,1,20190204,20190405
2840,1,1,1,1,1,1,1,20190106,20190406
2842,1,1,1,1,1,1,1,20190204,20190406
2826,1,1,0,1,1,0,0,20190107,20190201
2827,1,1,1,1,1,0,0,20190204,20190405
2828,0,0,1,0,0,0,0,20190109,20190130
2814,0,0,0,0,0,0,1,20190210,20190331
2829,0,0,0,0,0,1,0,20190209,20190406
2839,0,0,0,0,0,1,1,20190106,20190406
2861,1,1,1,1,1,1,1,20190106,20190406
2849,1,1,1,1,1,1,1,20190106,20190120
2850,1,1,1,1,0,0,0,20190211,20190214
2864,1,1,1,1,1,0,1,20190106,20190405
2819,0,0,0,0,0,0,1,20190106,20190331
2889,1,1,1,1,1,1,1,20190325,20190406
2890,1,1,1,1,0,0,0,20190218,20190226
2848,1,1,1,1,1,0,1,20190106,20190405
2847,0,0,0,0,0,1,0,20190112,20190406
2825,1,1,1,1,1,1,1,20190204,20190406
2818,1,1,1,1,1,1,0,20190107,20190406
2834,1,1,1,1,1,1,1,20190204,20190406
2501,1,1,1,1,1,1,1,20190107,20190406
2513,1,1,1,1,1,0,0,20190107,20190329
2474,1,1,1,1,1,1,1,20190106,20190406
2493,1,1,1,1,1,1,1,20190107,20190406
2517,0,0,0,0,0,0,1,20190113,20190331
2490,1,1,1,1,1,1,1,20190107,20190406
3005,1,1,1,1,1,0,0,20190325,20190405
2479,1,1,1,1,1,1,0,20190107,20190406
2553,1,1,1,1,1,0,0,20190325,20190405
2551,1,1,1,1,1,1,1,20190106,20190406
3006,1,1,1,1,1,1,0,20190204,20190406
2560,1,1,1,1,1,1,1,20190107,20190406
2471,1,1,1,1,1,1,0,20190107,20190406
2631,1,1,1,1,1,1,0,20190107,20190223
2632,1,1,1,1,1,1,0,20190225,20190406
2997,1,1,1,1,1,0,0,20190204,20190322
2555,1,1,1,1,1,1,1,20190106,20190406
2552,1,1,1,1,1,1,0,20190107,20190406
2643,0,0,0,0,0,1,1,20190106,20190331
2646,0,0,0,0,0,1,0,20190309,20190406
2689,0,0,0,0,0,1,1,20190106,20190406
2926,1,1,1,1,1,1,0,20190107,20190406
2877,1,1,1,1,1,1,0,20190107,20190406
2988,0,0,0,0,0,0,1,20190106,20190331
2982,1,1,1,1,1,0,0,20190107,20190405
3000,1,1,1,1,1,0,0,20190107,20190405
1586,0,0,0,0,0,0,1,20190106,20190331
2876,1,1,1,1,1,0,0,20190107,20190405
2885,1,1,1,1,1,1,0,20190107,20190406
3003,0,0,0,0,0,1,0,20190112,20190406
2998,1,1,1,1,1,1,0,20190107,20190406
2542,0,0,0,0,0,1,0,20190225,20190324
2541,1,1,1,1,0,0,0,20190225,20190321
2879,1,1,1,1,1,1,1,20190106,20190406
3007,1,1,1,1,1,0,0,20190107,20190405
2602,0,0,0,0,1,0,0,20190111,20190329
2603,1,1,1,1,0,0,0,20190107,20190328
1307,1,1,1,1,1,1,1,20190106,20190406
2531,1,1,1,1,1,1,0,20190107,20190406
2873,1,1,1,1,1,0,0,20190107,20190405
1454,0,0,0,0,0,1,1,20190106,20190406
1470,0,0,0,0,0,0,1,20190106,20190331
2538,1,1,1,1,1,0,0,20190107,20190405
2280,1,1,1,1,1,0,0,20190107,20190405
2601,1,1,1,1,1,1,1,20190106,20190406
2464,1,1,1,1,1,1,1,20190107,20190406
2480,1,1,1,1,1,1,0,20190107,20190406
894,1,1,1,1,1,1,1,20190121,20190406
1113,0,0,0,0,0,1,1,20190211,20190303
889,1,1,1,1,1,1,1,20190211,20190303
863,0,0,0,0,0,1,1,20190106,20190317
1106,0,0,0,0,0,0,1,20190211,20190303
845,0,0,0,0,0,1,1,20190121,20190406
1088,1,1,1,1,1,0,0,20190107,20190405
1090,0,0,0,0,0,1,1,20190211,20190303
900,0,0,0,0,0,0,1,20190121,20190210
912,1,1,1,1,1,0,0,20190107,20190405
883,1,1,1,1,1,1,0,20190211,20190303
862,0,0,0,0,0,1,1,20190121,20190406
896,0,0,0,0,0,1,1,20190211,20190303
1053,0,0,0,0,0,0,1,20190106,20190331
1020,0,0,0,0,0,1,1,20190211,20190303
1007,0,0,0,0,0,0,1,20190106,20190331
888,0,0,0,0,0,1,1,20190126,20190210
886,1,1,1,1,1,1,1,20190106,20190406
1175,1,1,1,1,1,0,0,20190107,20190405
1051,1,1,1,1,1,0,0,20190107,20190111
1096,1,1,1,1,1,0,1,20190113,20190405
824,1,1,1,1,1,0,0,20190107,20190111
791,0,0,0,0,0,1,1,20190112,20190406
750,0,0,0,0,0,1,1,20190106,20190406
898,1,1,1,1,1,0,0,20190114,20190405
803,1,1,1,1,1,0,0,20190121,20190405
809,1,1,1,1,1,0,0,20190225,20190405
807,0,0,1,1,1,0,0,20190313,20190315
1171,1,1,1,1,1,1,1,20190106,20190406
860,1,1,1,1,1,1,0,20190107,20190406
1126,1,1,1,1,1,0,0,20190107,20190405
705,1,1,1,1,1,1,1,20190106,20190406
757,0,1,1,1,1,0,0,20190326,20190405
756,1,1,1,1,1,0,0,20190107,20190401
646,0,1,1,1,1,1,0,20190108,20190406
1047,1,1,1,1,1,0,0,20190107,20190405
1039,1,1,1,1,1,1,0,20190107,20190406
1044,1,1,1,1,1,1,0,20190107,20190406
1034,1,1,1,1,1,1,1,20190106,20190406
1087,0,1,1,1,1,0,0,20190108,20190405
1048,1,1,1,1,1,1,1,20190106,20190331
1178,1,1,1,1,1,1,1,20190114,20190406
677,1,1,1,1,1,1,0,20190107,20190406
1058,1,1,1,1,1,1,0,20190107,20190406
1043,1,1,1,1,1,1,0,20190107,20190406
1131,1,1,1,1,1,1,0,20190204,20190406
657,1,1,1,1,1,0,1,20190106,20190405
670,1,1,1,1,1,1,1,20190106,20190406
672,1,1,1,1,1,1,0,20190107,20190406
839,0,0,0,0,0,1,0,20190119,20190323
838,1,1,1,1,1,0,0,20190114,20190322
680,1,1,1,1,1,1,1,20190106,20190406
891,0,0,0,0,0,0,1,20190106,20190120
848,0,0,0,0,0,1,1,20190119,20190324
983,1,1,1,1,1,0,0,20190107,20190405
619,1,1,1,1,1,1,1,20190106,20190406
1198,1,1,1,1,1,1,1,20190106,20190406
1167,1,1,1,1,1,1,1,20190106,20190406
686,1,1,1,1,1,1,1,20190106,20190406
956,1,1,1,1,0,0,0,20190114,20190404
955,0,0,0,0,1,1,1,20190106,20190406
908,0,1,1,1,1,1,1,20190106,20190406
978,0,0,0,0,0,1,1,20190106,20190406
625,1,1,1,1,1,0,0,20190107,20190401
711,0,0,0,0,0,1,0,20190112,20190406
810,0,0,0,0,0,1,1,20190106,20190406
668,1,1,1,1,1,0,1,20190106,20190405
612,0,0,0,0,0,0,1,20190106,20190331
840,1,1,1,1,1,0,0,20190106,20190405
1073,1,1,1,1,0,0,1,20190127,20190221
1082,1,1,1,1,1,0,0,20190107,20190405
1076,0,0,0,0,0,1,0,20190112,20190406
1069,1,1,1,1,1,0,1,20190106,20190127
1200,1,1,1,1,1,1,1,20190106,20190406
1099,1,1,1,1,1,1,0,20190107,20190406
879,1,1,1,1,1,1,1,20190106,20190406
882,0,1,1,0,0,0,0,20190226,20190227
678,0,0,0,0,0,1,1,20190106,20190406
1128,0,1,1,1,1,0,0,20190205,20190405
1127,1,0,0,0,0,0,0,20190204,20190401
1129,1,0,0,0,0,0,0,20190107,20190128
1193,1,0,1,1,1,1,0,20190225,20190406
1194,0,1,0,0,0,0,0,20190108,20190402
643,0,0,0,0,0,1,1,20190106,20190406
1195,0,0,0,0,0,0,1,20190217,20190331
1140,0,0,0,0,0,1,1,20190106,20190203
1142,0,0,0,0,0,1,0,20190209,20190406
1148,0,0,0,0,0,0,1,20190106,20190331
1172,0,0,0,0,1,0,0,20190111,20190405
662,1,0,0,0,0,0,0,20190107,20190401
884,1,1,1,1,1,0,0,20190107,20190405
5102,0,0,1,0,1,0,0,20190114,20190127
5135,1,1,1,1,1,0,0,20190109,20190405
5121,0,0,0,0,0,1,0,20190112,20190330
5335,0,0,1,0,1,1,0,20190114,20190127
